order_id,customer_id,platform_name,product_category_id,order_datetime,delivery_time_min,order_value_inr,delivery_delay,refund_requested,service_rating,customer_feedback,product_category_name,sla_delay,Segment,hour,weekday,date,order_hour
ORD051509,CUST8566,Swiggy Instamart,3,07-05-2025 01:46,7,233,No,0,5,Excellent experience!,Snacks,No,Loyalist,21,Thursday,07-05-2025,1
ORD051510,CUST2933,Blinkit,6,16-05-2025 17:53,13,1582,Yes,0,4,Wrong item delivered.,Personal Care,No,Price-only,18,Sunday,16-05-2025,17
ORD051511,CUST5016,Blinkit,6,02-05-2025 16:20,11,359,No,0,5,Very satisfied with the service.,Personal Care,No,Price-only,18,Sunday,02-05-2025,16
ORD051512,CUST8376,Swiggy Instamart,5,04-05-2025 18:23,11,749,No,0,4,"Horrible experience, never ordering again.",Beverages,No,Price-only,6,Tuesday,04-05-2025,18
ORD051513,CUST2822,JioMart,5,15-05-2025 18:28,13,110,Yes,0,2,"Very late delivery, not happy.",Beverages,No,Loyalist,9,Friday,15-05-2025,18
ORD051514,CUST6645,JioMart,5,03-05-2025 21:09,19,232,No,0,1,Wrong item delivered.,Beverages,No,Price-only,11,Saturday,03-05-2025,21
ORD051515,CUST4236,Swiggy Instamart,2,05-05-2025 22:19,11,880,No,0,4,Delivery person was rude.,Grocery,No,Price-only,22,Saturday,05-05-2025,22
ORD051516,CUST5172,Blinkit,2,14-05-2025 14:19,17,566,No,0,5,"Easy to order, loved it!",Grocery,Yes,Price-only,21,Saturday,14-05-2025,14
ORD051517,CUST3741,JioMart,5,11-05-2025 10:42,11,457,No,0,4,"Easy to order, loved it!",Beverages,No,Price-only,18,Sunday,11-05-2025,10
ORD051518,CUST8628,Swiggy Instamart,6,15-05-2025 21:36,10,522,No,0,5,"Fast delivery, great service!",Personal Care,No,Price-only,11,Saturday,15-05-2025,21
ORD051519,CUST9224,Blinkit,4,12-05-2025 12:21,13,429,Yes,0,5,Very satisfied with the service.,Fruits & Vegetables,No,Price-only,7,Thursday,12-05-2025,12
ORD051520,CUST4471,JioMart,6,06-05-2025 12:38,13,860,No,0,2,"Not fresh, disappointed.",Personal Care,No,Price-only,17,Monday,06-05-2025,12
ORD051521,CUST3859,Blinkit,2,15-05-2025 12:37,7,215,No,0,5,Good quality products.,Grocery,No,Price-only,12,Saturday,15-05-2025,12
ORD051522,CUST9538,Blinkit,6,05-05-2025 06:31,13,1421,Yes,0,1,Delivery person was rude.,Personal Care,No,Price-only,23,Wednesday,05-05-2025,6
ORD051523,CUST8606,Swiggy Instamart,1,09-05-2025 11:10,10,708,No,0,4,Delivery person was rude.,Dairy ,No,Loyalist,17,Saturday,09-05-2025,11
ORD051524,CUST4522,Swiggy Instamart,3,07-05-2025 12:28,8,197,No,0,5,Good quality products.,Snacks,No,Loyalist,2,Monday,07-05-2025,12
ORD051525,CUST3392,Swiggy Instamart,4,03-05-2025 16:06,11,274,No,0,4,Wrong item delivered.,Fruits & Vegetables,No,Price-only,0,Monday,03-05-2025,16
ORD051526,CUST3843,Blinkit,5,07-05-2025 19:10,11,304,No,0,4,Wrong item delivered.,Beverages,No,Price-only,18,Monday,07-05-2025,19
ORD051527,CUST8674,Blinkit,1,17-05-2025 16:32,9,397,No,0,5,"Not fresh, disappointed.",Dairy ,No,Price-only,7,Sunday,17-05-2025,16
ORD051528,CUST7186,Swiggy Instamart,6,10-05-2025 13:05,12,419,Yes,0,5,Very satisfied with the service.,Personal Care,No,Price-only,2,Monday,10-05-2025,13
ORD051529,CUST7983,JioMart,3,04-05-2025 09:45,23,78,No,0,3,Packaging could be better.,Snacks,No,Price-only,0,Monday,04-05-2025,9
ORD051530,CUST6249,Blinkit,3,10-05-2025 09:35,13,900,No,0,3,Packaging could be better.,Snacks,No,Loyalist,14,Saturday,10-05-2025,9
ORD051531,CUST5211,Blinkit,3,06-05-2025 11:52,14,68,No,0,4,Wrong item delivered.,Snacks,No,Price-only,5,Saturday,06-05-2025,11
ORD051532,CUST9753,JioMart,4,06-05-2025 14:14,32,81,Yes,1,2,"Not fresh, disappointed.",Fruits & Vegetables,Yes,Price-only,22,Monday,06-05-2025,14
ORD051533,CUST5743,JioMart,4,11-05-2025 14:36,12,323,Yes,0,5,Excellent experience!,Fruits & Vegetables,No,Loyalist,21,Monday,11-05-2025,14
ORD051534,CUST3098,Swiggy Instamart,2,14-05-2025 11:50,10,317,No,0,4,"Not fresh, disappointed.",Grocery,No,Price-only,23,Saturday,14-05-2025,11
ORD051535,CUST9185,Blinkit,3,13-05-2025 23:12,14,113,No,0,5,Quick and reliable!,Snacks,No,Loyalist,6,Tuesday,13-05-2025,23
ORD051536,CUST5999,JioMart,3,04-05-2025 16:24,27,358,No,0,3,Excellent experience!,Snacks,No,Price-only,13,Monday,04-05-2025,16
ORD051537,CUST5745,JioMart,3,12-05-2025 19:28,28,413,No,0,2,Wrong item delivered.,Snacks,Yes,Price-only,22,Friday,12-05-2025,19
ORD051538,CUST8018,Swiggy Instamart,4,10-05-2025 15:32,8,624,No,0,5,"Not fresh, disappointed.",Fruits & Vegetables,No,Loyalist,3,Monday,10-05-2025,15
ORD051539,CUST6002,Swiggy Instamart,4,16-05-2025 08:52,9,261,Yes,0,5,Very satisfied with the service.,Fruits & Vegetables,No,Price-only,6,Monday,16-05-2025,8
ORD051540,CUST6615,Blinkit,6,03-05-2025 16:52,9,514,Yes,0,5,"Fast delivery, great service!",Personal Care,No,Price-only,19,Sunday,03-05-2025,16
ORD051541,CUST5507,JioMart,5,02-05-2025 22:06,16,406,No,0,5,"Easy to order, loved it!",Beverages,No,Price-only,12,Wednesday,02-05-2025,22
ORD051542,CUST1960,Swiggy Instamart,2,15-05-2025 09:45,11,708,No,0,4,Very satisfied with the service.,Grocery,No,Price-only,23,Wednesday,15-05-2025,9
ORD051543,CUST4098,Blinkit,4,17-05-2025 01:02,11,213,No,0,3,Items missing from order.,Fruits & Vegetables,No,Price-only,18,Friday,17-05-2025,1
ORD051544,CUST1492,Swiggy Instamart,3,14-05-2025 08:19,10,156,No,0,5,"Fast delivery, great service!",Snacks,No,Promisable,7,Monday,14-05-2025,8
ORD051545,CUST1457,Blinkit,6,08-05-2025 21:10,13,75,No,0,4,Good quality products.,Personal Care,No,Price-only,3,Tuesday,08-05-2025,21
ORD051546,CUST3544,JioMart,3,12-05-2025 00:06,13,281,Yes,0,5,"Fast delivery, great service!",Snacks,No,Price-only,14,Thursday,12-05-2025,0
ORD051547,CUST2640,Swiggy Instamart,4,03-05-2025 15:36,29,421,Yes,1,2,"Very late delivery, not happy.",Fruits & Vegetables,Yes,Price-only,11,Thursday,03-05-2025,15
ORD051548,CUST5919,Blinkit,1,15-05-2025 14:32,11,168,No,0,5,Quick and reliable!,Dairy ,No,Price-only,13,Wednesday,15-05-2025,14
ORD051549,CUST4828,Blinkit,5,04-05-2025 18:00,11,544,No,0,4,"Horrible experience, never ordering again.",Beverages,No,Price-only,0,Monday,04-05-2025,18
ORD051550,CUST7303,JioMart,4,06-05-2025 01:53,16,457,No,0,1,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,10,Monday,06-05-2025,1
ORD051551,CUST7811,Swiggy Instamart,2,12-05-2025 06:03,8,846,No,0,5,Excellent experience!,Grocery,No,Price-only,13,Thursday,12-05-2025,6
ORD051552,CUST6347,Blinkit,1,16-05-2025 12:10,8,164,No,0,5,Good quality products.,Dairy ,No,Price-only,10,Monday,16-05-2025,12
ORD051553,CUST5815,Blinkit,3,06-05-2025 16:31,11,229,No,0,5,Excellent experience!,Snacks,No,Price-only,16,Wednesday,06-05-2025,16
ORD051554,CUST6883,Blinkit,2,08-05-2025 17:20,11,554,No,0,5,"Fast delivery, great service!",Grocery,No,At-Risk,21,Wednesday,08-05-2025,17
ORD051555,CUST4297,Blinkit,1,06-05-2025 20:52,14,728,No,0,4,Good quality products.,Dairy ,No,Price-only,23,Wednesday,06-05-2025,20
ORD051556,CUST3821,Swiggy Instamart,5,07-05-2025 14:08,11,348,No,0,4,Wrong item delivered.,Beverages,No,Loyalist,7,Monday,07-05-2025,14
ORD051557,CUST4523,Swiggy Instamart,6,10-05-2025 13:00,11,900,No,0,4,"Fast delivery, great service!",Personal Care,No,Price-only,15,Thursday,10-05-2025,13
ORD051558,CUST3235,Blinkit,2,17-05-2025 12:15,13,689,No,0,5,Quick and reliable!,Grocery,No,Loyalist,6,Monday,17-05-2025,12
ORD051559,CUST5076,Swiggy Instamart,2,02-05-2025 23:36,8,380,Yes,0,5,Items missing from order.,Grocery,No,Price-only,18,Monday,02-05-2025,23
ORD051560,CUST6007,Swiggy Instamart,5,10-05-2025 04:55,13,123,No,0,5,"Fast delivery, great service!",Beverages,No,Loyalist,2,Monday,10-05-2025,4
ORD051561,CUST6454,Blinkit,6,15-05-2025 17:44,11,199,No,0,2,"Not fresh, disappointed.",Personal Care,No,Loyalist,14,Monday,15-05-2025,17
ORD051562,CUST5009,JioMart,1,04-05-2025 11:16,28,453,No,0,2,Delivery person was rude.,Dairy ,Yes,Loyalist,9,Saturday,04-05-2025,11
ORD051563,CUST4577,Blinkit,6,01-05-2025 14:57,13,51,Yes,0,4,Very satisfied with the service.,Personal Care,No,Price-only,20,Wednesday,01-05-2025,14
ORD051564,CUST6719,JioMart,4,02-05-2025 20:52,16,320,No,0,5,Excellent experience!,Fruits & Vegetables,No,Price-only,22,Wednesday,02-05-2025,20
ORD051565,CUST7350,Swiggy Instamart,1,08-05-2025 22:24,18,446,No,0,3,Packaging could be better.,Dairy ,Yes,Price-only,6,Sunday,08-05-2025,22
ORD051566,CUST7835,Blinkit,4,06-05-2025 20:31,12,648,No,0,4,Delivery person was rude.,Fruits & Vegetables,No,Price-only,14,Sunday,06-05-2025,20
ORD051567,CUST9432,Blinkit,2,02-05-2025 12:55,19,1341,Yes,1,2,"Horrible experience, never ordering again.",Grocery,Yes,Price-only,8,Saturday,02-05-2025,12
ORD051568,CUST3652,Blinkit,4,10-05-2025 13:32,19,461,Yes,1,2,"Horrible experience, never ordering again.",Fruits & Vegetables,Yes,Price-only,3,Monday,10-05-2025,13
ORD051569,CUST3170,Blinkit,2,17-05-2025 20:15,13,60,No,0,5,"Horrible experience, never ordering again.",Grocery,No,Price-only,23,Monday,17-05-2025,20
ORD051570,CUST9582,JioMart,1,03-05-2025 07:16,14,125,No,0,4,Delivery person was rude.,Dairy ,No,Price-only,9,Saturday,03-05-2025,7
ORD051571,CUST7805,Swiggy Instamart,3,10-05-2025 21:17,8,162,No,0,5,Excellent experience!,Snacks,No,Price-only,9,Tuesday,10-05-2025,21
ORD051572,CUST6977,Swiggy Instamart,5,17-05-2025 15:55,19,275,No,0,4,Good quality products.,Beverages,Yes,Price-only,9,Tuesday,17-05-2025,15
ORD051573,CUST8934,Blinkit,6,07-05-2025 05:43,19,110,No,1,3,Items missing from order.,Personal Care,Yes,Loyalist,7,Wednesday,07-05-2025,5
ORD051574,CUST7038,JioMart,5,04-05-2025 00:48,14,350,No,0,5,"Fast delivery, great service!",Beverages,No,Price-only,19,Monday,04-05-2025,0
ORD051575,CUST5968,JioMart,4,02-05-2025 09:40,23,155,No,0,5,Quick and reliable!,Fruits & Vegetables,No,Price-only,14,Saturday,02-05-2025,9
ORD051576,CUST3437,JioMart,1,11-05-2025 11:01,13,409,Yes,0,2,"Very late delivery, not happy.",Dairy ,No,Price-only,23,Monday,11-05-2025,11
ORD051577,CUST1086,Blinkit,5,04-05-2025 01:37,14,123,No,0,3,Packaging could be better.,Beverages,No,Price-only,14,Tuesday,04-05-2025,1
ORD051578,CUST4622,Swiggy Instamart,6,17-05-2025 23:32,9,744,Yes,0,5,Packaging could be better.,Personal Care,No,Price-only,12,Tuesday,17-05-2025,23
ORD051579,CUST9964,Swiggy Instamart,1,02-05-2025 11:53,11,123,No,0,4,Packaging could be better.,Dairy ,No,Price-only,1,Sunday,02-05-2025,11
ORD051580,CUST1011,JioMart,2,16-05-2025 00:36,23,350,No,0,2,Delivery person was rude.,Grocery,No,Price-only,7,Wednesday,16-05-2025,0
ORD051581,CUST2852,Swiggy Instamart,4,17-05-2025 10:24,9,555,No,0,5,Good quality products.,Fruits & Vegetables,No,Price-only,11,Monday,17-05-2025,10
ORD051582,CUST4306,Swiggy Instamart,2,05-05-2025 05:32,12,587,No,0,5,Very satisfied with the service.,Grocery,No,Price-only,16,Tuesday,05-05-2025,5
ORD051583,CUST4813,Swiggy Instamart,6,14-05-2025 06:34,11,99,No,0,4,"Fast delivery, great service!",Personal Care,No,Price-only,9,Sunday,14-05-2025,6
ORD051584,CUST8646,JioMart,5,02-05-2025 12:26,19,249,Yes,1,1,Wrong item delivered.,Beverages,No,Price-only,18,Wednesday,02-05-2025,12
ORD051585,CUST7499,Blinkit,6,04-05-2025 04:48,13,1676,Yes,0,1,"Very late delivery, not happy.",Personal Care,No,Price-only,8,Wednesday,04-05-2025,4
ORD051586,CUST2199,Swiggy Instamart,4,08-05-2025 01:02,10,527,No,0,1,Wrong item delivered.,Fruits & Vegetables,No,Price-only,5,Tuesday,08-05-2025,1
ORD051587,CUST2277,Blinkit,6,03-05-2025 18:40,19,1919,Yes,1,2,"Very late delivery, not happy.",Personal Care,Yes,Price-only,1,Monday,03-05-2025,18
ORD051588,CUST6987,Swiggy Instamart,1,08-05-2025 09:43,10,353,No,0,4,Excellent experience!,Dairy ,No,Price-only,22,Wednesday,08-05-2025,9
ORD051589,CUST8486,JioMart,5,04-05-2025 18:10,14,199,Yes,0,4,Good quality products.,Beverages,No,Price-only,20,Sunday,04-05-2025,18
ORD051590,CUST8894,Swiggy Instamart,5,13-05-2025 21:39,9,288,No,0,5,Packaging could be better.,Beverages,No,Price-only,20,Tuesday,13-05-2025,21
ORD051591,CUST1131,JioMart,3,03-05-2025 23:20,18,128,No,0,4,"Not fresh, disappointed.",Snacks,No,Price-only,3,Tuesday,03-05-2025,23
ORD051592,CUST2626,Swiggy Instamart,1,12-05-2025 05:39,13,300,No,0,5,Quick and reliable!,Dairy ,No,Price-only,22,Saturday,12-05-2025,5
ORD051593,CUST6090,JioMart,1,03-05-2025 16:30,14,433,Yes,0,1,Wrong item delivered.,Dairy ,No,Price-only,19,Wednesday,03-05-2025,16
ORD051594,CUST2460,JioMart,3,13-05-2025 05:19,14,170,No,0,2,Delivery person was rude.,Snacks,No,Price-only,5,Friday,13-05-2025,5
ORD051595,CUST2887,Swiggy Instamart,6,05-05-2025 21:54,11,125,No,0,4,"Very late delivery, not happy.",Personal Care,No,Price-only,12,Monday,05-05-2025,21
ORD051596,CUST2294,Blinkit,4,15-05-2025 06:24,8,537,No,0,5,Very satisfied with the service.,Fruits & Vegetables,No,Loyalist,1,Sunday,15-05-2025,6
ORD051597,CUST6834,Swiggy Instamart,3,16-05-2025 10:37,8,323,No,0,5,"Not fresh, disappointed.",Snacks,No,Price-only,1,Monday,16-05-2025,10
ORD051598,CUST9656,Swiggy Instamart,5,16-05-2025 16:01,8,99,No,0,5,Packaging could be better.,Beverages,No,Loyalist,21,Monday,16-05-2025,16
ORD051599,CUST2768,Blinkit,4,05-05-2025 10:36,12,219,No,0,3,Packaging could be better.,Fruits & Vegetables,No,Price-only,21,Monday,05-05-2025,10
ORD051600,CUST7233,JioMart,1,03-05-2025 20:24,18,156,No,0,3,Very satisfied with the service.,Dairy ,No,Price-only,23,Monday,03-05-2025,20
ORD051601,CUST3519,Blinkit,5,11-05-2025 05:07,14,634,Yes,0,3,"Horrible experience, never ordering again.",Beverages,No,Price-only,5,Friday,11-05-2025,5
ORD051602,CUST4471,Swiggy Instamart,4,15-05-2025 23:36,13,364,Yes,0,4,Good quality products.,Fruits & Vegetables,No,Price-only,18,Tuesday,15-05-2025,23
ORD051603,CUST2132,Blinkit,2,15-05-2025 04:49,14,541,No,0,3,"Horrible experience, never ordering again.",Grocery,No,Loyalist,0,Saturday,15-05-2025,4
ORD051604,CUST6794,JioMart,5,14-05-2025 13:55,16,199,No,0,2,"Very late delivery, not happy.",Beverages,No,Price-only,16,Saturday,14-05-2025,13
ORD051605,CUST4987,Swiggy Instamart,2,13-05-2025 13:27,8,205,Yes,0,5,"Fast delivery, great service!",Grocery,No,Loyalist,23,Sunday,13-05-2025,13
ORD051606,CUST5478,Swiggy Instamart,6,12-05-2025 04:30,8,1818,Yes,0,5,Quick and reliable!,Personal Care,No,Price-only,15,Tuesday,12-05-2025,4
ORD051607,CUST3628,JioMart,3,07-05-2025 10:29,19,197,Yes,1,2,"Not fresh, disappointed.",Snacks,No,Price-only,2,Sunday,07-05-2025,10
ORD051608,CUST9991,JioMart,6,13-05-2025 08:31,12,799,Yes,0,5,Very satisfied with the service.,Personal Care,No,Loyalist,18,Monday,13-05-2025,8
ORD051609,CUST2201,Swiggy Instamart,5,04-05-2025 19:21,13,744,No,0,1,"Horrible experience, never ordering again.",Beverages,No,Price-only,6,Monday,04-05-2025,19
ORD051610,CUST2853,JioMart,1,02-05-2025 09:49,18,424,Yes,0,2,"Very late delivery, not happy.",Dairy ,No,At-Risk,17,Thursday,02-05-2025,9
ORD051611,CUST6868,Blinkit,4,12-05-2025 09:54,11,189,No,0,5,Excellent experience!,Fruits & Vegetables,No,Price-only,21,Wednesday,12-05-2025,9
ORD051612,CUST9935,Blinkit,2,07-05-2025 12:03,11,538,No,0,5,Excellent experience!,Grocery,No,Promisable,16,Saturday,07-05-2025,12
ORD051613,CUST8580,Blinkit,6,01-05-2025 20:16,13,60,No,0,5,Quick and reliable!,Personal Care,No,Loyalist,8,Monday,01-05-2025,20
ORD051614,CUST7635,Blinkit,1,14-05-2025 18:37,14,433,No,0,4,Good quality products.,Dairy ,No,Price-only,15,Sunday,14-05-2025,18
ORD051615,CUST6535,JioMart,3,04-05-2025 05:46,11,330,No,0,4,Quick and reliable!,Snacks,No,Loyalist,16,Wednesday,04-05-2025,5
ORD051616,CUST1639,Blinkit,6,14-05-2025 07:16,9,150,No,0,5,Quick and reliable!,Personal Care,No,Price-only,2,Saturday,14-05-2025,7
ORD051617,CUST2051,Blinkit,1,07-05-2025 05:15,12,533,Yes,0,5,"Easy to order, loved it!",Dairy ,No,Price-only,8,Monday,07-05-2025,5
ORD051618,CUST7166,Swiggy Instamart,5,13-05-2025 19:08,11,710,No,0,4,Wrong item delivered.,Beverages,No,Price-only,10,Wednesday,13-05-2025,19
ORD051619,CUST4309,Blinkit,6,08-05-2025 01:52,14,1635,Yes,0,5,Quick and reliable!,Personal Care,No,Price-only,15,Saturday,08-05-2025,1
ORD051620,CUST8348,JioMart,1,16-05-2025 19:10,27,350,No,0,3,Delivery person was rude.,Dairy ,No,Price-only,23,Sunday,16-05-2025,19
ORD051621,CUST6968,JioMart,3,02-05-2025 05:30,11,139,No,0,4,"Horrible experience, never ordering again.",Snacks,No,Price-only,9,Sunday,02-05-2025,5
ORD051622,CUST1371,Swiggy Instamart,2,08-05-2025 07:29,13,750,No,0,1,"Horrible experience, never ordering again.",Grocery,No,Price-only,1,Wednesday,08-05-2025,7
ORD051623,CUST7047,Swiggy Instamart,5,02-05-2025 10:47,8,585,No,0,5,"Fast delivery, great service!",Beverages,No,Loyalist,3,Thursday,02-05-2025,10
ORD051624,CUST8195,JioMart,5,15-05-2025 21:43,19,295,No,0,5,Quick and reliable!,Beverages,No,Loyalist,10,Saturday,15-05-2025,21
ORD051625,CUST3246,Blinkit,6,15-05-2025 05:04,9,150,No,0,5,"Easy to order, loved it!",Personal Care,No,Price-only,14,Monday,15-05-2025,5
ORD051626,CUST2978,Swiggy Instamart,6,16-05-2025 16:46,10,1901,No,0,5,Very satisfied with the service.,Personal Care,No,Loyalist,15,Saturday,16-05-2025,16
ORD051627,CUST7072,Swiggy Instamart,1,07-05-2025 18:44,11,774,Yes,0,4,Excellent experience!,Dairy ,No,Price-only,17,Monday,07-05-2025,18
ORD051628,CUST2054,Swiggy Instamart,2,17-05-2025 09:52,11,646,No,0,4,Good quality products.,Grocery,No,Price-only,17,Saturday,17-05-2025,9
ORD051629,CUST1630,JioMart,1,15-05-2025 20:23,8,328,No,0,5,"Horrible experience, never ordering again.",Dairy ,No,Price-only,19,Sunday,15-05-2025,20
ORD051630,CUST2515,Blinkit,3,14-05-2025 20:51,13,151,No,0,2,Delivery person was rude.,Snacks,No,Price-only,10,Sunday,14-05-2025,20
ORD051631,CUST2017,Swiggy Instamart,3,17-05-2025 16:17,11,324,No,0,4,"Not fresh, disappointed.",Snacks,No,Loyalist,2,Sunday,17-05-2025,16
ORD051632,CUST1498,Swiggy Instamart,1,13-05-2025 14:24,9,538,No,0,5,Quick and reliable!,Dairy ,No,Loyalist,8,Sunday,13-05-2025,14
ORD051633,CUST5338,JioMart,4,07-05-2025 08:45,27,143,No,0,3,"Very late delivery, not happy.",Fruits & Vegetables,No,Price-only,1,Monday,07-05-2025,8
ORD051634,CUST5831,Blinkit,6,03-05-2025 14:46,11,727,No,0,4,Good quality products.,Personal Care,No,Price-only,20,Monday,03-05-2025,14
ORD051635,CUST4620,Swiggy Instamart,6,02-05-2025 14:58,13,256,No,0,4,Items missing from order.,Personal Care,No,Price-only,13,Tuesday,02-05-2025,14
ORD051636,CUST1247,JioMart,2,14-05-2025 06:47,23,110,No,0,3,Wrong item delivered.,Grocery,No,Price-only,11,Tuesday,14-05-2025,6
ORD051637,CUST1581,JioMart,1,08-05-2025 23:04,17,198,Yes,1,3,Packaging could be better.,Dairy ,No,Price-only,1,Monday,08-05-2025,23
ORD051638,CUST3279,Swiggy Instamart,4,05-05-2025 19:55,10,339,No,1,4,Items missing from order.,Fruits & Vegetables,No,Price-only,19,Tuesday,05-05-2025,19
ORD051639,CUST8527,JioMart,4,09-05-2025 11:19,16,1686,Yes,1,3,Good quality products.,Fruits & Vegetables,No,Loyalist,0,Sunday,09-05-2025,11
ORD051640,CUST8997,JioMart,5,14-05-2025 00:38,16,258,No,0,5,Excellent experience!,Beverages,No,Price-only,11,Monday,14-05-2025,0
ORD051641,CUST4691,Swiggy Instamart,2,09-05-2025 20:12,8,1004,No,0,5,"Not fresh, disappointed.",Grocery,No,Price-only,3,Sunday,09-05-2025,20
ORD051642,CUST3266,JioMart,6,04-05-2025 11:49,14,1266,No,0,2,Delivery person was rude.,Personal Care,No,Price-only,13,Sunday,04-05-2025,11
ORD051643,CUST1231,Blinkit,5,04-05-2025 15:59,11,313,No,0,4,"Horrible experience, never ordering again.",Beverages,No,Price-only,15,Tuesday,04-05-2025,15
ORD051644,CUST7145,Blinkit,1,05-05-2025 17:11,11,493,No,0,4,Wrong item delivered.,Dairy ,No,Loyalist,14,Saturday,05-05-2025,17
ORD051645,CUST6503,Swiggy Instamart,5,16-05-2025 12:07,11,621,No,0,4,Very satisfied with the service.,Beverages,No,Price-only,10,Monday,16-05-2025,12
ORD051646,CUST7504,Blinkit,2,06-05-2025 21:53,14,150,Yes,0,4,"Easy to order, loved it!",Grocery,No,Price-only,3,Sunday,06-05-2025,21
ORD051647,CUST5736,Blinkit,1,08-05-2025 14:56,7,240,No,0,5,Delivery person was rude.,Dairy ,No,Price-only,13,Tuesday,08-05-2025,14
ORD051648,CUST3392,Swiggy Instamart,6,17-05-2025 15:04,8,1513,Yes,0,5,"Fast delivery, great service!",Personal Care,No,Price-only,17,Saturday,17-05-2025,15
ORD051649,CUST8314,JioMart,2,07-05-2025 05:29,28,860,No,0,2,Quick and reliable!,Grocery,Yes,Price-only,6,Sunday,07-05-2025,5
ORD051650,CUST7767,Blinkit,3,06-05-2025 01:08,12,215,Yes,0,5,"Easy to order, loved it!",Snacks,No,Price-only,0,Wednesday,06-05-2025,1
ORD051651,CUST4091,JioMart,5,07-05-2025 17:35,13,316,Yes,0,2,"Not fresh, disappointed.",Beverages,No,Price-only,2,Monday,07-05-2025,17
ORD051652,CUST1139,Swiggy Instamart,4,01-05-2025 19:12,9,213,Yes,0,5,Quick and reliable!,Fruits & Vegetables,No,Loyalist,15,Saturday,01-05-2025,19
ORD051653,CUST9620,Blinkit,2,03-05-2025 16:32,14,613,No,0,5,Excellent experience!,Grocery,No,Price-only,12,Sunday,03-05-2025,16
ORD051654,CUST3836,Swiggy Instamart,4,12-05-2025 04:43,10,669,No,0,4,Items missing from order.,Fruits & Vegetables,No,Price-only,8,Thursday,12-05-2025,4
ORD051655,CUST7269,JioMart,3,16-05-2025 13:45,19,202,Yes,1,2,Items missing from order.,Snacks,No,Price-only,16,Tuesday,16-05-2025,13
ORD051656,CUST4238,Swiggy Instamart,1,04-05-2025 14:38,10,624,No,0,4,Good quality products.,Dairy ,No,Price-only,23,Sunday,04-05-2025,14
ORD051657,CUST3702,Blinkit,6,01-05-2025 19:45,19,215,Yes,1,2,Excellent experience!,Personal Care,Yes,Price-only,8,Friday,01-05-2025,19
ORD051658,CUST7448,Swiggy Instamart,2,17-05-2025 13:22,7,129,No,0,5,Excellent experience!,Grocery,No,Price-only,21,Monday,17-05-2025,13
ORD051659,CUST8295,Swiggy Instamart,5,05-05-2025 20:25,8,717,No,0,5,"Easy to order, loved it!",Beverages,No,Loyalist,11,Wednesday,05-05-2025,20
ORD051660,CUST7835,Swiggy Instamart,3,16-05-2025 22:01,11,414,No,0,4,Good quality products.,Snacks,No,Price-only,1,Saturday,16-05-2025,22
ORD051661,CUST4708,JioMart,1,14-05-2025 14:35,22,234,No,0,1,"Horrible experience, never ordering again.",Dairy ,No,Price-only,10,Sunday,14-05-2025,14
ORD051662,CUST2645,Blinkit,6,10-05-2025 21:45,16,110,No,0,1,Items missing from order.,Personal Care,No,Loyalist,3,Sunday,10-05-2025,21
ORD051663,CUST2437,JioMart,1,07-05-2025 01:01,16,860,No,0,2,Items missing from order.,Dairy ,No,Price-only,16,Thursday,07-05-2025,1
ORD051664,CUST6069,JioMart,6,05-05-2025 10:31,32,269,Yes,1,2,Very satisfied with the service.,Personal Care,Yes,Price-only,16,Sunday,05-05-2025,10
ORD051665,CUST5038,Blinkit,3,04-05-2025 14:13,13,72,Yes,0,3,Packaging could be better.,Snacks,No,Price-only,21,Thursday,04-05-2025,14
ORD051666,CUST2296,JioMart,1,14-05-2025 22:44,11,470,No,0,4,Excellent experience!,Dairy ,No,Loyalist,20,Thursday,14-05-2025,22
ORD051667,CUST2006,Blinkit,2,13-05-2025 15:25,14,1290,No,0,4,Items missing from order.,Grocery,No,Price-only,9,Saturday,13-05-2025,15
ORD051668,CUST8516,Blinkit,1,13-05-2025 13:32,15,518,No,0,3,Packaging could be better.,Dairy ,No,Loyalist,22,Sunday,13-05-2025,13
ORD051669,CUST6565,JioMart,6,04-05-2025 17:51,13,727,No,0,3,Packaging could be better.,Personal Care,No,Loyalist,3,Sunday,04-05-2025,17
ORD051670,CUST4746,Swiggy Instamart,5,06-05-2025 22:20,10,697,No,0,5,"Horrible experience, never ordering again.",Beverages,No,Loyalist,13,Wednesday,06-05-2025,22
ORD051671,CUST9240,Blinkit,6,10-05-2025 11:23,13,926,No,0,4,Packaging could be better.,Personal Care,No,Price-only,9,Thursday,10-05-2025,11
ORD051672,CUST8794,Blinkit,4,08-05-2025 01:28,15,304,No,0,5,Quick and reliable!,Fruits & Vegetables,No,Loyalist,23,Saturday,08-05-2025,1
ORD051673,CUST2284,Swiggy Instamart,3,10-05-2025 04:46,7,347,No,0,5,Excellent experience!,Snacks,No,Price-only,14,Sunday,10-05-2025,4
ORD051674,CUST5527,Blinkit,6,12-05-2025 23:45,13,40,No,0,3,Wrong item delivered.,Personal Care,No,At-Risk,20,Thursday,12-05-2025,23
ORD051675,CUST2782,Swiggy Instamart,2,11-05-2025 04:36,8,950,No,0,5,"Horrible experience, never ordering again.",Grocery,No,Price-only,11,Monday,11-05-2025,4
